text,label,language
عزائي الوحيد آن الله يرى كل هَذَا.,0.0,Arabic
Coronavírus: EUA aumentam de 5 para 20 os aeroportos que verificam passageiros; vôos são cancelados em todo o mundo http,0.0,Portuguese
@user @user 딜도 줍,0.0,Korean
"@user gefeliciteerd, fijne verjaardag! 🎊🎉🥳",0.0,Dutch
@user Earl Gray pour ma part,0.0,French
@user En nu op zoek naar een stukje voorhuid...,0.0,Dutch
항상 통일성을 추구하시면서도 세심한 부분에서 변화를 시도하시는 아가씨,0.0,Korean
뭐 저런 투표가 다있어받는다 울면서받는다흑희,0.0,Korean
@user no t creo,1.3333333333333333,Spanish
@user 了解！！！！,0.0,Chinese
@user @user Peuple d’abruti décérébré,2.4,French
有一种骗术叫法制基金 有一个骗子叫郭大忽悠 有一种无知叫老少蚂蚁 有一种坚持叫直播揭骗； 有一种勇气叫一夫砸锅； 有一种牺牲叫披肝沥胆； 有一种正气叫高擎公义；https://t.co/dCcItCtyA1,0.0,Chinese
status: 9 pessoas visualizaram seu perfil http,1.0,Portuguese
Enfin @pierrebourne !!! Merci @pierrebourne 💜🌍 #TheWaitIsOver #TLOP4,0.0,French
@user En tout cas moi moi je suis pas piquée je suis amoureuse alors que toi t’es la nouvelle piquée dans l’histoire,3.75,French
@user @user @user I saw someone wearing two lanyards today #safety ⚠️🚩💥,0.0,English
"@user 저두요,, 전 가끔 자기 검열해요,, 트위터 읽으면서 아,, 이건 좀,,, 이런 건 삭제해요,,, ㅋㅋ ㅋㅋ ㅋㅋㅋㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ 같이 주접맨해료,,,, 와랄랄랄",0.0,Korean
@user 苏提丝新年快乐！,0.0,Chinese
@Varun_dvn All the best,1.8,English
@user @user ¡Thanks! 👏👏👏,0.0,Spanish
له مكانة كبيرة في الإستشراق البريطاني الأمريكي وذو نفوذ كبير لدى الدوائر الحكومية في بريطانيا وأمريكا واسرائيل,0.0,Arabic
@user Per quello che avete lasciato...o per quello che vi siete mangiati ?,0.0,Italian
Come pretendo di studiare se penso continuamente a min yoongi,0.0,Italian
@user Con este y Urreta se puede hacer pressing,0.0,Spanish
"Dormir dans un tonneau ? Oui, mais un tonneau à cidre :) C'est possible en Normandie http :D 🍏",0.0,French
@tuttosport Clamoroso rigore negato all'Inter contro il Cagliari,1.0,Italian
@user يعافيك,0.0,Arabic
ky*ngbock high being bombarded with civil complaints during their anniversary is what they deserve for covering up for those incels ☝️,2.0,English
@user ليش تجيب طاري رواتب السعوديين !!,0.0,Arabic
#RT 작년에 이어 올해도 백현 수능특강 스티커 제작을 진행하게 되었습니다! 제작에 앞서 스티커 도안 투표를 받으려고 합니다! 많은 투표 부탁 드립니다😊 도안은 타래에 달아두겠습니다!,2.333333333333333,Korean
@user 상플때 스노는 남자들 사이에서 있어서 그런지 더 공듀님같았어요 ㅠㅠㅠㅠㅠㅠ 착장도 이쁘고 미모는 더 이쁘고😍 28살 남자가 저리 곱고 이쁘다니 오바는 모든게 반칙이야ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0.0,Korean
王柏融LFかよ,0.0,Chinese
3rd trooper killed this year on Ill. roads http,0.0,English
@user ❤️❤️❤️你太棒了❤️❤️❤️ 希望你每天都快乐！,0.0,Chinese
@user :s,0.0,Dutch
c-changkyun è nero.,0.0,Italian
"Tijd voor iets nieuws? #vacature Regional Change Manager, Central Europe http #mondayfunday",0.0,Dutch
@user Oh misère c bien ce que je me disais la veille de mon 1er partiel 💀,0.0,French
"@petrogustavo Como me gustaría verte trabajando en la calle y haciendo cumplir la ley, ser un ejemplo y NO una constante crítica a todo.",0.0,Spanish
"Al-Hijr 45. Certes, les pieux seront dans des jardins avec des sources. 46. « Entrez-y en paix et en sécurité. »",0.0,French
세상에 나랑 비슷한 사람 많구나 http,0.0,Korean
"सिंगापुर ओपन: परुपल्ली कश्यप का शानदार आगाज, जून वेई को दी करारी मात http @parupallik",0.0,Hindi
@user すーちゃんよろぴこぴ～～！！！！！,0.0,Chinese
@user Ben Afrika echt zat. Ze moeten iets doen in hun hoofdstad,2.2,Dutch
"@user Et quand t'auras les blazes, conseille leur de meilleurs micros au passage, sah",0.0,French
"@user Véi eu só não sei como ativa o plano mas que eu sou, eu sou KKKKK 🤦🏻‍♀️🤦🏻‍♀️",0.0,Portuguese
"Quel dimanche de merde, j’en ai trop marre aujourd’hui de tout ...",0.0,French
花江くん！！？！！？！,0.0,Chinese
"But, Jerry, what we have is special...",2.6,English
"me hice una pizzita y me instale con el aire a jugar minecraft, ya puedo vivir sola😎",0.0,Spanish
@user हलाला भी शायद उन्हीं का फरमाया हुआ है ! कितनी दफ़ा ?,2.5,Hindi
@user @user Blijf zorgen voor een ontspannen loop.,1.4,Dutch
British came to india and stayed for 200 years yet these mfs can't come for 2 days,0.0,English
@user Voy a consultar como puede dividirse la pantalla para ir utilizando la presentación de apoyo,0.0,Spanish
http J'ai lancé un live je joue avec les viewers ! n'hésitez pas à passer jeter un coup d'oeil 😜,0.0,French
@user Ziek gemeld bij je baas?,0.0,Dutch
@user @user C'est… vraiment pas glorieux.,2.2,French
@user Als ze nou verdomme eens aan de kant gaan als ik naar het toilet wil,0.0,Dutch
"@user Helemaal mee eens, wat een mooie stemmen",0.0,Dutch
श्री @user जी को @BJP4JnK का अध्यक्ष चुने जाने पर बधाई। @PMOIndia @AmitShah @JPNadda http,2.25,Hindi
"@user Oh jeetje dat is niet leuk. Ik heb gelukkig nog wel een redelijke volle bos, maar de volume is ver te zoeken haha.",0.0,Dutch
"#होली की हार्दिक शुभकामनाएं। आइए, मजहब की दीवारों को तोड़ें, और सभी को रंग लगाएं। #HappyHoli http",0.0,Hindi
鼓足勇气发出来妹妹的吃鸡视频，口活还不太好，还需要练习呢。 小哥哥要陪我练习吗？ 高清完整版，免费观看：https://t.co/WM3SfIjNCs（点击后，右上角浏览器打开） http,4.25,Chinese
(وما أظن الساعة قائمة ولئن رددت إلى ربي لأجدن خيرا منها منقلبا) [الكهف:36] http,1.75,Arabic
@user فرق بين محاولة الفهم وبين الاعتقاد اننا نفهم,0.0,Arabic
@user 죠님 공대 느낌 나요 컴공!!!!,0.0,Korean
71वां गणतंत्र दिवस के शुभअवसर पर उत्तर रेलवे आगरा छावनी पर गरीब लोगो को खाने खिलाते हुये भाजपा नेता मनोज कुमार ! http,0.0,Hindi
(وكان في المدينة تسعة رهط يفسدون في الأرض ولا يصلحون) [النمل:48] http,0.0,Arabic
"@user Pior é que é uma coisa do jogo, acontece. Ee não pode ficar com medo de fazer o que quer por causa disso, né?",1.2,Portuguese
宝贝们好 就是真的好 其他真的真真真真没必要 作为粉丝大家都一样 没有谁就比其他人要爱得更多一点 peace &amp; love （要是真这样就好了唉 #MGMAVOTE #BTS @BTS_twt http,0.0,Chinese
chamar na dm que é bom,0.0,Portuguese
Para entender qué es el nivel de alerta roja declarado por @ConredGuatemala Más información: http,0.0,Spanish
Você quer ganhar novos seguidores? Curta e de RT aqui! Siga todos que curtirem e derem RT! 🍦 #FollowTrick #Sdv,0.0,Portuguese
@user صباح المسرات,0.0,Arabic
"@user @user Si tenías mejores argumentos te seguía la conversación pero das lástima, seguí lamiendo culos nomas",3.8,Spanish
"@user @user Ça joue pas dans la même division quand même. ..il mettait pas ""prendre un enfant par la main "" Émile ? 🤔🙃",0.0,French
"@user En, belangrijker, beschuldigt de (onderzoeks)rechter van politiek activisme. #rechtsstaat",0.0,Dutch
Know this my Angel: It is impossible to not wanting to kiss you whenever you smiles.,4.25,English
@user I’ve been inadvertently boycotting it for years. There was me just thinking it was shit when all along I’m an activist!,0.0,English
@user @user Então vou assistir,0.0,Portuguese
serase não cansa de ser doida,0.0,Portuguese
"Elle est née sous plus d'une bonne étoile? avec sa beauté, son intelligence et sa magie. http",0.0,French
"@JosephineCumbo @user And when @JosephineCumbo speaks about pensions, people listen!",0.0,English
A mi me ha tocado ejercitar la paciencia con los mitomanos. Llevo como tres semestre en psicología lidiando con esa gente.,0.0,Spanish
...... ये जो मेरे चेहरे पर खिलें गुलाब देख रहे हो ना .... पिछली रात तुम्हारे बोये चुम्बन है.... जो आज बनकर गुलाब खिल उठे है...!!! 💛💙,0.0,Hindi
Vader over mijn tanden: prachtig. Kaarsrecht en kraakhelder. 10/10,2.8,Dutch
@user @user Vocês são um show!,0.0,Portuguese
@user Blijft ons geheimpje geen probleem,0.0,Dutch
@user क्रान्ति की शुरूआत आपको ही करनी होगी .😂😂😂,0.0,Hindi
Wat een bonus vanmorgen tijdens het hardlopen. #Zweden ❤️ #Eland❤️😘 http,0.0,Dutch
si quede hecha mierda llorando con esos 17 segundos imagínate el miércoles con el vídeo completo,0.0,Spanish
"@user काेई मकसद न मिले, गर जिंदगी जीने के लिए, #एक -कतरा - इश्क़ का काफी है जीने के लिए #ठाकुर ❤💟📝 #अल्फाज़े_बयां ❤💟📝",0.0,Hindi
@user Obviooo 🥰🥰,0.0,Dutch
须知三十年河东三十年河西。世上没有永远的胜利，也是没有永远的失败，胜利和失败在合适的条件下是能够转化的。因此，我们不必为昨天的挫折而萎靡不振，也不必为昨天的辉煌而狂妄自大。,0.0,Chinese
"@user Oke, thanks voor je feedback.",0.0,Dutch
근데 브루스리가 이렇게 가사에 밑도끝도없이 나오는 정도면 제목이 영웅 아니고 브루스리여야 맞는거 아니야? 진심으로 브루스리만 들려요 저는,4.5,Korean
@user すてすてすてきです！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0.0,Chinese
أنا أحبج كلمه ناطرها وابيها -بس منها,0.0,Arabic
@user @user desculpa mas tu já ganhou um barcarenão?,0.0,Portuguese
【文章发布于】打入6球，莱万成为德国杯决赛历史射手王 打入6球，莱万成为德国杯决赛历史射手王 - http,1.0,Chinese
चारों तरफ हरे झंडे और बीच में एक तिरंगा दिख रहा है तो क्या समझूँ मैं,0.0,Hindi
(وأنه كان رجال من الإنس يعوذون برجال من الجن فزادوهم رهقا) [الجن:6] http,0.0,Arabic
@user ممكن نتشرف بالمعرفة,0.0,Arabic
주노야 손 왤케 예뻐? 종이비행기는 누가 접었니??? ㅠㅠㅠㅠㅠㅠㅠ만약 자기가 접엇다면 저 여리여리한 옷입고 꿍얼거리면서 두손으로 꾹꾹 종이비행기 다 접고 한번씩 날려보면서 헤헤 하면서 웃는거 보고싶다..,0.0,Korean
@BhavishaPatel @Starbucks They did! He asked if I wanted that and I said absolutely. This will be my go to from now on when sick.,0.0,English
@user 히히ㅣ히히 넘 기대되용 개봉 당일에는 못보지만ㅠ 이번주에 보러갈겁니다~~!~!~!!!,0.0,Korean
Prova a indovinare una possibile traduzione in italiano di 🎉💃 #emojitalianoquiz #emojitaliano,0.0,Italian
@user IO PER YUGYEOM E JINYOUNG anche se tra le due preferisco quella di Jinyoung ma quella di Youngjae non scherza,0.0,Italian
"梁新珊,体重：57KG D罩杯 身高:170厘米 天蝎座 兴趣很会吹 即刻预约：https://t.co/bIN1SRBQKv #悉尼外围女 #波士顿外围女 http",0.0,Chinese
chaque fois le second plan,0.0,French
اللھم افتحّ لي أبۆاب رِحمتگ ۆارزقني من حيثُ لا أحتسب رزقاً حلالاً يرضيني يا رب العالمين http,0.0,Arabic
@user 헉! 저 그때두 열어둘게요! 생각나면 오세요!,3.5,Korean
미친..내생각엔 애프터스쿨 멤버조합이 짱이다.. 무대퍼포먼스3명이랑 덕후몰이 비주얼 다잇에..앺스가지금잇엇르면 이주연유소영햇다 ~ㅆㅂ,0.0,Korean
@user @user Met tuin wordt het inderdaad een stuk lastiger..,0.0,Dutch
@user Chuuut 😭😭,0.0,Dutch
오입을 '오너이입'의 줄임말이라고 하던디 뜻이 있는 단어고.... 대체 단어를 쓰는 것이 좋을 것 같음 난 오입이 어쩌구 저쩌구 하길래 여기서 오입이요? 갑자기요? 싶었네 http,0.0,Korean
inclusive do que me trouxe aqui hoje kkkk,0.0,Portuguese
@AlexanderNL Zal voor beide zijde gelden,0.0,Dutch
@KMbappe 💙🤍❤️ vas tu resté au PSG @KMbappe,1.6,French
@user Probably start something new to keep my creativity going with ideas,2.75,English
"Coronavirus, Granieri (Coldiretti Lazio): ""Il nostro plauso a caseifici laziali che non stanno s... http",1.0,Italian
@FePaesLeme CAT não conta pq a apresentadora não assiste o programa. #arthuraguiar #arthurcampeao #arthuraousurta #CATBBB #BBB22,1.4,Portuguese
"@user Bonjour Francis, bonne journée à toi aussi. 😊😘",0.0,French
मेरा भ्रमण ध्वनि नं सभी संपर्क करे २४×७ आपकी सेवा में। http,0.0,Hindi
"E tudo vai acontecer no seu devido tempo, anota aí",0.0,Portuguese
褲子終於還是磨破了。 #媽媽會罵人 #106聯隊 #106acebeyoung #106sbeyoung ##ntuemba #softball #壘球 @ 迎風河濱棒球場 http,0.0,Chinese
@user Certo non regge una seconda visione,0.0,Italian
"namora não tira liberdade. mas existe postura, respeito e bom senso.",0.0,Portuguese
@user Doping da giocatore Scommesse da allenatore Vada dove deve andare,1.0,Italian
O Boninho depois da eliminação @cauemoura http,0.0,Portuguese
@user Pak snel de eerste trein naar Amsterdam.,1.8,Dutch
ये हरे रंग के विषाणु का संक्रमण है http,0.0,Hindi
Tengo una obsesión con Mírame Remix🤕,2.2,Spanish
@user Eu vou comer meu frango grelhado e suave!! Depois falo com Deus!!,1.4,Portuguese
Is er een snelle manier om al je tweets te verwijderen? Niet dat ik me ergens voor schaam maar soms is een schone lei wel lekker?,1.4,Dutch
फ़्री हूँ किसी को प्रोमोट होना है तो बताओ? रिट्वीट करके अपना number दे अभी करती हूँ ➡️मुझे फलो करे @user 💯FB 🙏🙏🙏 hurry up,1.75,Hindi
واذا ذنبي هويتك يا اناني ابستغفر و ذنبك راح اتوبه,0.0,Arabic
"चुनाव EVM से नहीं बलैट पेपर से होना चाहिए-अखिलेश यादव तो लैपटॉप काहे बाटें,स्लेट बांटते टोंटी वाले @yadavakhilesh",0.0,Hindi
@user je suis tellement dégoûtée de pas être là,0.0,French
@user @user A little cringe though? Could have gone with Midnight Express or something?,0.0,English
اول مره احس بشعور ان كل حواسي مغرمه يخرب بيت تاثير علي.,0.0,Arabic
그게 무슨 김밥 옆구리 터지는 소리냐?,0.0,Korean
@user @user @user @user @user الدايركت مسج اش مقصر فيه اذا م تبغو احد يرد عليكم؟,0.0,Arabic
@user 우와!!! 환상비 10만 조회수 축하드려요!!! 이 기세를 모아 100만 까지 달려요!!!,0.0,Korean
@user Waah di 👌👌,0.0,Italian
@user O básico é quinta de 19h às 21h Vamoo,2.25,Portuguese
"💓*जरूरी नही हर गिफ्ट कोई* *चीज ही हो.* *प्यार, परवाह, रिस्पेक्ट भी* *बहुत अच्छे गिफ्ट है,* *कभी किसी को देकर तो देखे.*💓",0.0,Hindi
@user 下午約四點多來，車潮進出交叉時間 我的建議啦！你参考参考。,0.0,Chinese
eva en voiture avec mes copines&gt;&gt;&gt;&gt;,0.0,French
@user चुदवाना चाहिए,0.0,Hindi
今村 首位打者,0.0,Chinese
@user no no è un app,0.0,Italian
@user @user जय बीजेपी तय बीजेपी,0.0,Hindi
@CaoChangqing 美日俄联盟是对付猪庸鸡骗子國的最好武器，美國有高科技，日本有钱，印度有人。项项能压住猪庸鸡骗子國，让他们自力更生去吸毒空气，喝污染水，吃毒食品去吧，最后全得癌症，还要高价从美國印度买药吃。,0.0,Chinese
@user ん。,0.0,Chinese
مرحباً بك لو ما وراك الا الجروّح.,0.0,Arabic
@user @user 一切都在按部就班的发生，等没有外部输入了，大号朝鲜就要开始饿殍遍野了,1.75,Chinese
Nog steeds een beter debuut dan die van mij bij @user http,0.0,Dutch
eh só uma sonequinha,0.0,Portuguese
"""اللهم إني أسألك بنورِ وجهك الذي أشرقت له السموات والأرض؛أن تجعلني في حِرزك وحفظكَ وجِواركَ وتحتَ كَنَفِكَ""",0.0,Arabic
"Verbazing bij wetenschappers: in een computermodel dat het klimaat nabootst, brak spontaan een mini-ijstijd uit http",1.0,Dutch
"विपक्ष नकारात्मकता फैला रहा, रोजगार मसले का 60 साल में हल नहीं खोज सकी कांग्रेस : अमित शाह http",0.0,Hindi
@user @user Ga door,0.0,Dutch
@user Gaby la plus belle les autres à la poubelle 🥺,0.0,French
@user Les goûts ne se discutent pas tfasson,0.0,French
"फानी से तबाही का जायजा लेने ओडिशा पहुंचे PM मोदी, CM पटनायक ने किया स्वागत http",0.0,Hindi
@user 是非〜,0.0,Chinese
"@user “ja mevrouw, dat is echt een zomerartikel hè. We hebben nu de herfstcollectie hangen natuurlijk”",1.4,Dutch
and then you stop wanting what you’ve always wanted🤷🏻‍♀️,1.2,English
@user 真礼貌啊哈哈哈哈哈哈 还无意冒犯,2.6,Chinese
"एक आदमी लाखों का सूट-बूट पहनकर कहता है~ की मैं गरीब हूं , और हम उसे गरीब मान लेते हैं.. #ModiDeshBechDega",0.0,Hindi
@user 저도 그러고 싶은데 약을 먹을때까지 기다려야돼요.. 약먹구 좀 나아지면 다시 자려구요,0.0,Korean
@user 죄송하다고 하려고 했습니다람쥐 (^^),0.0,Korean
ngl I think my straight friend is a lil fruity,3.0,English
@user फुहड़ता 😡😡😡,0.0,Hindi
...팬클럽 굿즈보다 키노가 더 빨리오게 생김 택배예약만 걸어놓고 대체 언제올건데??,0.0,Korean
@user @user نسيت متى ماتت بس كانت احزن لحظة عندي فالحياة,3.75,Arabic
@user omg on cherche vraiment tous les détails xDD,0.0,French
老婆说这件高叉泳衣不好看，我觉得还不错啊，就是颜色太素了。下次穿着去泡温泉就过瘾了。 http,3.2,Chinese
安推积极一点吧…双手合十,0.0,Chinese
아 ㅆㅂ 개웃김 http,4.0,Korean
لابدي تراضيني ولابدي تحاكيني لاتصبحني ولاتمسّيني أنساني أعمل معروف,0.0,Arabic
빅히트 보안 약한 외부업체에 티켓 맡겼다가 투어까지 유출됐다며 ~~~~.... 대체 뭘 믿고?...??.????,0.0,Korean
"Nella mia mente ogni tanto chiamo Ermal “Ermal Menta” coso senza motivo, ma mi fa ridere",0.0,Italian
ik ga DOOOOOOOD heb een blind date geregeld voor Ry en hij dacht echt dat ik dr naam zou droppen kk sukkeltje http,0.0,Dutch
quero uma namoradinha,3.8,Portuguese
@user @gugachacra @arielpalacios Qual território?,1.0,Portuguese
@user @user WoW alleen omdat ze conservatief is?,1.75,Dutch
filha de policia eu meto a piroca,0.0,Portuguese
اللهم اجعل صلتي بك أقوى من صلتي بعبادك :) واغنني بحلالك عن حرامك وبطاعتك عن معصيتك وبفضلك عن من سواك #أحبك_ربي #عرفه,0.0,Arabic
maintenant on va écouter l’album!,0.0,French
"@user Lo sé, ahí te queda la idea ;)",0.0,Spanish
@user ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ순서를 어찌하면 좋을 지 생각을 해보시겠오...?,4.25,Korean
@user Nan c rien ca frerot en plus 80% tu va oublier pcq j’ai pas cite de nom,2.0,French
Monedero intenta lavarse las manos con la sucia corrupción chavista de la que cobró http,0.0,Spanish
万粉福利 哥哥们转推这条 月底抽一个哥哥免门槛发福利视频哦 http,3.2,Chinese
"@user @ADnl Beterschap Johan, het ga je goed man! Adviesje, neem voortaan de traplift!",0.0,Dutch
氣象局最近一直在隱匿台灣東北部的超低頻地磁， 恐為台灣東北部大地震前兆。 詳情請大家看我每天發布的最新地震預報。 http,1.2,Chinese
"Ces 2020, l'innovazione ha cambiato volto http di @repubblica",0.0,Italian
"कार्य की अधिकता मनुष्य को नहीं मारती, बल्कि चिंता मारती है !!",0.0,Hindi
@user 不過已經有人開始找我 怕海外沒人權的,1.2,Chinese
Ai conseguiram fazer um desfecho merda. Meu pai amado.,0.0,Portuguese
I always say/do the wrong thing and I really hate that.,0.0,English
鱼说：我终日将双眼睁开，是因为时时刻刻不想你离去！水说：我终日流淌，是因为时时刻刻想要拥抱你！ #LisaYoutube #lilifilm,4.0,Chinese
que tudo de certo p minha beija flor. 🤞🏼💙🤍,0.0,Portuguese
@ImRo45 का शतक पूरा हो और पारी घोषित कर दो भाइयों। पर्याप्त रन हो गए इन चिन्दियों के खिलाफ #IndiaVsPakistan #FathersDay,0.0,Hindi
@Rita_Maestre @alesanper No solucionará nada. Favorece a las grandes empresas.,0.0,Spanish
몰래 만드려고 했단 말이야? 아 이 귀여운 것을 어찌하면 좋을꼬ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ http,0.0,Korean
बचपन की खतरनाक अपवाह पेंसिल के छिलके को दूध में मिलाने से रबड़ बनता हैं याद आया या नही 😂😂,1.3333333333333333,Hindi
भारतीय सेना दिवस के शुभ अवसर पर सभी मित्रों और देशवासियो की शुभकामनाऐ http,0.0,Hindi
مانشستر سيتى وكريستال بالاس مباراة مجنونة👌,0.0,Arabic
aprendi que não existe crescimento sem abrir mão de certas coisas… tem lugares e pessoas q não são mais pra mim,3.2,Portuguese
@user हा हिस्ट्री इन जैसे लोगो से भरी पड़ी है👍,0.0,Hindi
「；ｌｐ；・￥・：ｐ：；,0.0,Chinese
@user @user @user @radar @user Valt nog mee. Bij Ziggo moet ik Acht dagen wachten op monteur.,0.0,Dutch
E eu zolpidado!,0.0,Portuguese
"२ महीने मे खांग्रेस एक अध्यक्ष नही ढूंड पाई और मोदी जी ने ट्रिपल तलाक़ के साथ ३० बिल पास करवाए, ३७०/३५ ए हटाई",0.0,Hindi
"@user @user @corradoformigli Questi si pongono da soli fuori dalla società, però.",2.8,Italian
@user @user Ci hanno comprato Espresso Repubblica e il potere politico che ne deriva. Il resto argent de poche.,1.25,Italian
(أأمنتم من في السماء أن يخسف بكم الأرض فإذا هي تمور) [الملك:16] http,0.0,Arabic
१६७१५२८ : सोह्र लाख एकहत्तर हजार पाँचसय अठ्ठाईस,0.0,Hindi
Bon les lyonnais venez dm j’ai des questions RT apprécié,0.0,French
아나 테루쨩 밑에서 자고 있잖아ㅋㅋㅋㅋㅋㅠㅠ http,2.333333333333333,Korean
@user Vraiment on saura plus être empathique sur ce réseau à cause de tout ça..,0.0,French
@user 哎，不知道他们是怎么想的,0.0,Chinese
@user Les écoute pas on est les meilleurs,0.0,French
اللي يعرف طريقة تقفيل الحساب نهائيًا في تويتر ؟ يجي يعلمني . #اسأل_جوجل .,0.0,Arabic
Essa série EL CHAPO muito foda 🤑,0.0,Portuguese
@user Yo ya te dije cuando haha,2.4,Spanish
الي مايعرف ولا قد سمع التحفه الفنيه ذي احب اقولك راح نص عمررركك من جد http,1.3333333333333333,Arabic
@user おはよー！！！！！！！,0.0,Chinese
@user もこさんは！！！！！！！！！！！！しょぼ筋古参なのでそらくん呼びで大丈夫です！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0.0,Chinese
애플파이였다니,0.0,Korean
@user Qué wacho.,0.0,Spanish
and that's the way life goes,0.0,English
さあ寝るｿﾞ！！！！！！,0.0,Chinese
"@Amitjanhit @ArvindKejriwal तो लेले केजरी से ठन ठन गोपाल। इसका इलाज भाजपा करेगी, उसे जिताओ।",0.0,Hindi
来自台湾swag@chinhbaby 【你们貌似最喜欢这个小姐姐】 swag系列最近很火，所以我整理了几乎全部的swag152个视频差不多42个G。主页简介上车。 http,2.25,Chinese
영저 시즌 3 첫 에피소드 공개되기까지 4시간! http,2.6666666666666665,Korean
"Fuck everyone, Im so proud of my Bestfriend AHHAHAHA",2.2,English
看了两个时团互婊的视频乐死我了，好喜欢看年盆婊人，简直是我嘴替，贺已经超越婊人的境界了，像女王😉,3.2,Chinese
Cette robe est disponible ici : http,1.0,French
@user @user Hij is een CS God geen cod noob e,0.0,Dutch
Pool party privada en la habitación 14,0.0,Spanish
우리나라에서 띄어쓰기 제대로 지키는 사람 몇 명이나 될까 이렇게나 헷갈리는데,0.0,Korean
@user 저 9시 ?? 정도 부터 할 거 같아요 !!,0.0,Korean
@user Cijfers zijn zeer matig dit is een opluchting rally en uiteindelijk bepalen de Amerikanen de koers en #afwachten,0.0,Dutch
"El independentismo, entre el cabreo y la risa por los 'sellos de Puigdemont' http",0.0,Spanish
@Mdzeeshanayyub कागज़ दिखाया कि नहीं बे ?,5.0,Hindi
@user hai comunque la media piu alta della mia,2.4,Italian
켜지지 않는 강다니엘의 카메라... 손에 꼬옥...☆ (출처 : 구해줘! 홈즈 | 네이버TV) http #강다니엘 #구해줘홈즈,0.0,Korean
@user 왔어요?,4.0,Korean
@user @user Zijn VROUW?,0.0,Dutch
". अरे सारे ही चौकीदार बनोगे क्या , 2-4 ड्राइवर भी बन जाओ , बुलेट ट्रेन नहीं चलानी क्या 🤣🤣😂😜😆 @user ✍️ 🔁🔁🔁",2.0,Hindi
@user Apres tout le monde a fait la meme blague donc sur celle là franchement y'a rien,0.0,French
Sono troppo debole per tutto questo!💔😩 http,3.2,Italian
No voy a entrar más a ig hasta que vuelvan todos de Santa Rosa. No quiero más depresiones,0.0,Spanish
"➡ 10 साल के शासन में डॉलर के मुक़ाबले रूपया 31.46% टूट कर कमज़ोर हो गया ; पर कुछ न कहो, बहोत महान अर्थशास्त्री प्रधानमंत्री रहे हैं साहब !",0.0,Hindi
ALLAH I love you ! 🙏🏽,0.0,French
대댱님 대댱님~ 목말라여 대댱님 .. 저희 메인보컬이라 목마르면 앙대는데 http,0.0,Korean
Como eu queria meu pai morando pertinho de mim p eu abraçar e dar todo amor que ele merece 😫❤,0.0,Portuguese
@user おんまゆ🐕,0.0,Dutch
أنا واحشني وجهك واجد لذلك ما عادت الأيام لها ضحك ومرحبا,0.0,Arabic
"Ma tortue n'est plus, ma tristesse est infinie, sois heureux dans ta nouvelle famille Daisen Scofield http",0.0,French
"There's a new Showtime show about Boston in the 1990s and Kevin Bacon is in it instead of, like, Mark Wahlberg? Sign me up.",0.0,English
@user 对没有任何一点庇护的内地屁民，它们从不会软手！,0.0,Chinese
@user Agitazione ne abbiamo?,0.0,Italian
"🔥🔥🔥🔥🔥🔥🔥🔥 안녕하세요 삐루니입니다,, 얼빡 손거울을 제작하는데에 앞서 고화질 사진을 구하고 있습니다.. 엽사 👌 정면샷 👌 멤버별로 구하고 있어요 디엠 혹은 멘션, 옾챗 부탁드립니다..🙏 http",2.6666666666666665,Korean
@user 太长了,1.8,Chinese
"@user Sinceramente non saprei, però Riccione conosco bene, vengo a trovarti e risolviamo il problema in altro modo.",0.0,Italian
@user Idk what happened girl I have nothing to tell you 😂,0.0,English
...아 잠바 들고 나올걸ㄹ..,0.0,Korean
Incredibile come il mio vicino coordini l'avanzamento dei suoi lavori per la casa a🅱️usiva con il mio calendario esami,2.8,Italian
três marinhas achei que era três marias fiquei confusa,0.0,Portuguese
Nonnn pas ça youssef...pas mtn,3.0,French
(وأنا كنا نقعد منها مقاعد للسمع فمن يستمع الآن يجد له شهابا رصدا) [الجن:9] http,1.0,Arabic
"Quem fala mal dos outros pra você, fala mal de você para os outros.. Abraça o papo!!",0.0,Portuguese
@user 野良？,0.0,Chinese
@user الله يجيبها عاجلاً غير اجل هالفرحة,0.0,Arabic
숙희는 계연은 커플게임 처럼 짧은게 좋습니다,0.0,Korean
@user 반말은 더더욱 못하겟서,0.0,Korean
@user Anders eens aan @user of @user vragen. Die hebben er inmiddels 100 rondlopen dacht ik,0.0,Dutch
슈퍼휴먼 포스터 교환 저 태용 님 쟈니 서울 직거래 건대입구 강남역,2.333333333333333,Korean
आप सब के सहयोग से मैं भी अब 1K ग्रूप में शामिल हो सकती हूँ।💯% Follow back Gauranteed। अंधभक्त कृपा दूर रहें। http,0.0,Hindi
Canestro di Vitali sulla sirena e Brescia sorpassa Bologna. Che finale. #SerieATipo,0.0,Italian
"“Si la violencia sigue, 2019 será el peor año en la historia”: Jorge Ramos y AMLO debaten en vivo http @SinEmbargoMX",1.0,Spanish
